0,1,2,3,4
-0.75,-0.3125,0.58431375,0.57254905,0.54901963
-0.75,-0.25,0.6745098,0.67058825,0.6627451
-0.75,-0.1875,0.69803923,0.7019608,0.69803923
-0.75,-0.125,0.7529412,0.7490196,0.7490196
-0.75,-0.0625,0.7921569,0.79607844,0.8
-0.75,0.0,0.69803923,0.6784314,0.67058825
-0.75,0.125,0.6313726,0.46666667,0.44313726
-0.75,0.1875,0.7019608,0.48235294,0.44705883
-0.75,0.25,0.7176471,0.49803922,0.45490196
-0.75,0.3125,0.7647059,0.5058824,0.45882353
-0.75,0.375,0.78039217,0.49803922,0.4392157
-0.75,0.4375,0.75686276,0.48235294,0.42352942
-0.75,0.5,0.74509805,0.49019608,0.41568628
-0.75,0.625,0.6745098,0.46666667,0.42352942
-0.75,0.75,0.64705884,0.43529412,0.4
-0.75,0.8125,0.6431373,0.40392157,0.34901962
-0.75,0.875,0.42745098,0.27058825,0.22352941
-0.75,0.9375,0.13333334,0.12156863,0.105882354
-0.6875,-1.0,0.69803923,0.69803923,0.6901961
-0.6875,-0.9375,0.65882355,0.654902,0.63529414
-0.6875,-0.875,0.62352943,0.6039216,0.5764706
-0.6875,-0.8125,0.6666667,0.654902,0.627451
-0.6875,-0.75,0.74509805,0.7490196,0.7294118
-0.6875,-0.6875,0.72156864,0.7176471,0.6784314
-0.6875,-0.625,0.69803923,0.68235296,0.65882355
-0.6875,-0.5625,0.57254905,0.56078434,0.52156866
-0.6875,-0.5,0.43529412,0.42352942,0.41568628
-0.6875,-0.4375,0.34117648,0.34509805,0.34509805
-0.6875,-0.3125,0.14901961,0.15294118,0.14901961
-0.6875,-0.25,0.14509805,0.14509805,0.14509805
-0.6875,-0.1875,0.16078432,0.16078432,0.16078432
-0.6875,-0.0625,0.3137255,0.31764707,0.32156864
-0.6875,0.0,0.41960785,0.39607844,0.39607844
-0.6875,0.0625,0.40392157,0.31764707,0.3137255
-0.6875,0.125,0.67058825,0.49411765,0.44705883
-0.6875,0.1875,0.7137255,0.5137255,0.48235294
-0.6875,0.25,0.68235296,0.5058824,0.4862745
-0.6875,0.375,0.72156864,0.4862745,0.4509804
-0.6875,0.5,0.7764706,0.49019608,0.4117647
-0.6875,0.5625,0.7490196,0.47058824,0.4
-0.6875,0.625,0.7372549,0.4745098,0.4
-0.6875,0.6875,0.69803923,0.45882353,0.4
-0.6875,0.8125,0.627451,0.39607844,0.3372549
-0.625,-1.0,0.7058824,0.7058824,0.69411767
-0.625,-0.9375,0.65882355,0.654902,0.63529414
-0.625,-0.875,0.62352943,0.60784316,0.5803922
-0.625,-0.8125,0.67058825,0.654902,0.627451
-0.625,-0.75,0.7019608,0.7058824,0.69411767
-0.625,-0.6875,0.58431375,0.58431375,0.5686275
-0.625,-0.625,0.41568628,0.42352942,0.42745098
-0.625,-0.5625,0.20392157,0.21568628,0.2
-0.625,-0.5,0.14901961,0.15686275,0.16862746
-0.625,-0.4375,0.14509805,0.16078432,0.18039216
-0.625,-0.375,0.11764706,0.13333334,0.15294118
-0.625,-0.3125,0.105882354,0.11372549,0.1254902
-0.625,-0.25,0.09411765,0.09411765,0.09411765
-0.625,-0.1875,0.09411765,0.09411765,0.09411765
-0.625,-0.125,0.101960786,0.09803922,0.10980392
-0.625,-0.0625,0.105882354,0.105882354,0.10980392
-0.625,0.0,0.12156863,0.12156863,0.11372549
-0.625,0.0625,0.23921569,0.21960784,0.21176471
-0.625,0.125,0.45882353,0.37254903,0.35686275
-0.625,0.1875,0.6784314,0.5058824,0.4745098
-0.625,0.25,0.74509805,0.5411765,0.5058824
-0.625,0.3125,0.7294118,0.5176471,0.48235294
-0.625,0.4375,0.6862745,0.4862745,0.44705883
-0.625,0.5,0.7137255,0.48235294,0.43137255
-0.625,0.5625,0.7019608,0.47058824,0.42352942
-0.625,0.625,0.72156864,0.46666667,0.40392157
-0.625,0.6875,0.7294118,0.45490196,0.38431373
-0.625,0.75,0.7294118,0.44313726,0.3647059
-0.625,0.8125,0.6862745,0.4117647,0.32941177
-0.625,0.875,0.4117647,0.24705882,0.19607843
-0.625,0.9375,0.13725491,0.12156863,0.11372549
-0.5625,-1.0,0.7137255,0.70980394,0.7058824
-0.5625,-0.9375,0.6627451,0.654902,0.64705884
-0.5625,-0.875,0.62352943,0.60784316,0.5882353
-0.5625,-0.8125,0.56078434,0.5568628,0.5294118
-0.5625,-0.75,0.34901962,0.34901962,0.35686275
-0.5625,-0.6875,0.21960784,0.22745098,0.25490198
-0.5625,-0.625,0.17254902,0.19215687,0.21568628
-0.5625,-0.5625,0.13333334,0.16078432,0.16862746
-0.5625,-0.5,0.13333334,0.15294118,0.1764706
-0.5625,-0.4375,0.15686275,0.1764706,0.19607843
-0.5625,-0.375,0.13725491,0.15686275,0.1764706
-0.5625,-0.25,0.1254902,0.1254902,0.13333334
-0.5625,-0.1875,0.13333334,0.13725491,0.14509805
-0.5625,-0.125,0.1254902,0.12941177,0.13725491
-0.5625,0.0,0.15294118,0.15686275,0.16470589
-0.5625,0.0625,0.16078432,0.16470589,0.16470589
-0.5625,0.125,0.25490198,0.25882354,0.28235295
-0.5625,0.1875,0.38039216,0.3372549,0.35686275
-0.5625,0.25,0.60784316,0.46666667,0.45882353
-0.5625,0.3125,0.75686276,0.5137255,0.47058824
-0.5625,0.4375,0.7490196,0.49803922,0.44705883
-0.5625,0.75,0.7019608,0.43529412,0.3764706
-0.5625,0.8125,0.6901961,0.40392157,0.32941177
-0.5625,0.9375,0.13725491,0.11764706,0.10980392
-0.5,-1.0,0.7176471,0.7137255,0.7137255
-0.5,-0.875,0.54901963,0.5294118,0.5176471
-0.5,-0.8125,0.25490198,0.24705882,0.23529412
-0.5,-0.75,0.11764706,0.12156863,0.1254902
-0.5,-0.6875,0.12156863,0.12941177,0.14509805
-0.5,-0.5625,0.11372549,0.1254902,0.1254902
-0.5,-0.5,0.11764706,0.12941177,0.14509805
-0.5,-0.4375,0.12941177,0.14117648,0.15294118
-0.5,-0.375,0.14509805,0.15294118,0.16470589
-0.5,-0.3125,0.14901961,0.15686275,0.16862746
-0.5,-0.25,0.14901961,0.15294118,0.16078432
-0.5,-0.1875,0.14509805,0.14901961,0.15686275
-0.5,-0.0625,0.17254902,0.1764706,0.19607843
-0.5,0.0,0.17254902,0.1764706,0.19607843
-0.5,0.125,0.1764706,0.18431373,0.20392157
-0.5,0.1875,0.25882354,0.28235295,0.32156864
-0.5,0.25,0.3254902,0.32941177,0.36862746
-0.5,0.3125,0.5686275,0.43137255,0.42352942
-0.5,0.375,0.7372549,0.49019608,0.44705883
-0.5,0.4375,0.7647059,0.49019608,0.43137255
-0.5,0.6875,0.7019608,0.46666667,0.41568628
-0.5,0.75,0.67058825,0.44705883,0.40392157
-0.5,0.8125,0.627451,0.4,0.35686275
-0.5,0.875,0.3529412,0.21960784,0.18039216
-0.5,0.9375,0.1254902,0.10980392,0.105882354
-0.4375,-1.0,0.7176471,0.7176471,0.7137255
-0.4375,-0.9375,0.64705884,0.6431373,0.63529414
-0.4375,-0.875,0.3372549,0.32941177,0.32156864
-0.4375,-0.8125,0.11372549,0.11372549,0.10980392
-0.4375,-0.6875,0.09803922,0.101960786,0.101960786
-0.4375,-0.625,0.08235294,0.08627451,0.08627451
-0.4375,-0.5625,0.09019608,0.09019608,0.09019608
-0.4375,-0.4375,0.105882354,0.10980392,0.11372549
-0.4375,-0.375,0.11372549,0.11764706,0.12156863
-0.4375,-0.25,0.14901961,0.15294118,0.16078432
-0.4375,-0.1875,0.11764706,0.12156863,0.12941177
-0.4375,-0.125,0.13725491,0.14117648,0.15686275
-0.4375,-0.0625,0.16862746,0.17254902,0.19215687
-0.4375,0.0,0.15686275,0.15686275,0.18431373
-0.4375,0.125,0.15294118,0.15686275,0.19215687
-0.4375,0.25,0.30980393,0.32156864,0.3764706
-0.4375,0.3125,0.36078432,0.36078432,0.42352942
-0.4375,0.375,0.5647059,0.43529412,0.44313726
-0.4375,0.4375,0.69411767,0.47843137,0.44313726
-0.4375,0.5,0.73333335,0.47058824,0.41568628
-0.4375,0.5625,0.7529412,0.46666667,0.40392157
-0.4375,0.625,0.74509805,0.47843137,0.40392157
-0.4375,0.6875,0.7411765,0.46666667,0.38431373
-0.4375,0.75,0.7411765,0.45882353,0.3764706
-0.4375,0.8125,0.6862745,0.41960785,0.35686275
-0.4375,0.875,0.3764706,0.22745098,0.1882353
-0.4375,0.9375,0.12941177,0.11764706,0.11372549
-0.375,-1.0,0.7176471,0.7176471,0.70980394
-0.375,-0.9375,0.5686275,0.5686275,0.56078434
-0.375,-0.875,0.15686275,0.15686275,0.14901961
-0.375,-0.8125,0.08627451,0.08627451,0.08627451
-0.375,-0.75,0.09019608,0.09019608,0.09019608
-0.375,-0.625,0.078431375,0.078431375,0.078431375
-0.375,-0.5625,0.08235294,0.08235294,0.08235294
-0.375,-0.5,0.09019608,0.09019608,0.09019608
-0.375,-0.375,0.08627451,0.08627451,0.08627451
-0.375,-0.3125,0.11372549,0.11372549,0.11764706
-0.375,-0.25,0.11372549,0.11764706,0.1254902
-0.375,-0.1875,0.11764706,0.12156863,0.12941177
-0.375,-0.125,0.105882354,0.10980392,0.11764706
-0.375,-0.0625,0.13725491,0.14117648,0.15294118
-0.375,0.0625,0.14509805,0.15294118,0.1882353
-0.375,0.125,0.14509805,0.15686275,0.19215687
-0.375,0.1875,0.14117648,0.15294118,0.1882353
-0.375,0.25,0.23921569,0.25490198,0.30588236
-0.375,0.375,0.41960785,0.36862746,0.39215687
-0.375,0.4375,0.6627451,0.47843137,0.45490196
-0.375,0.5,0.7058824,0.4862745,0.43529412
-0.375,0.5625,0.6901961,0.4745098,0.42745098
-0.375,0.625,0.6862745,0.4745098,0.42352942
-0.375,0.6875,0.7019608,0.46666667,0.4
-0.375,0.8125,0.69411767,0.41568628,0.3372549
-0.375,0.875,0.3764706,0.22352941,0.1882353
-0.3125,-1.0,0.69803923,0.69803923,0.6901961
-0.3125,-0.9375,0.40784314,0.40784314,0.4
-0.3125,-0.8125,0.078431375,0.078431375,0.078431375
-0.3125,-0.6875,0.08627451,0.08627451,0.08627451
-0.3125,-0.5625,0.07450981,0.07450981,0.07450981
-0.3125,-0.5,0.078431375,0.078431375,0.078431375
-0.3125,-0.4375,0.08235294,0.08235294,0.08235294
-0.3125,-0.375,0.08235294,0.08235294,0.08235294
-0.3125,-0.3125,0.09019608,0.09411765,0.09803922
-0.3125,-0.25,0.09411765,0.09803922,0.101960786
-0.3125,-0.1875,0.12941177,0.12941177,0.13725491
-0.3125,-0.125,0.13725491,0.13333334,0.13725491
-0.3125,-0.0625,0.10980392,0.11372549,0.12156863
-0.3125,0.0,0.14509805,0.14901961,0.16862746
-0.3125,0.0625,0.14901961,0.15686275,0.1882353
-0.3125,0.1875,0.14901961,0.15686275,0.19215687
-0.3125,0.25,0.16862746,0.1764706,0.21176471
-0.3125,0.3125,0.2901961,0.29411766,0.3254902
-0.3125,0.375,0.34509805,0.31764707,0.34901962
-0.3125,0.4375,0.5764706,0.42745098,0.40392157
-0.3125,0.5,0.74509805,0.49019608,0.41960785
-0.3125,0.6875,0.7137255,0.4745098,0.41568628
-0.3125,0.75,0.67058825,0.4509804,0.39607844
-0.3125,0.875,0.3137255,0.20392157,0.1764706
-0.3125,0.9375,0.16078432,0.14509805,0.14509805
-0.25,-1.0,0.67058825,0.67058825,0.6627451
-0.25,-0.9375,0.26666668,0.26666668,0.25882354
-0.25,-0.875,0.0627451,0.0627451,0.05882353
-0.25,-0.8125,0.078431375,0.078431375,0.078431375
-0.25,-0.6875,0.07450981,0.07450981,0.07450981
-0.25,-0.4375,0.07450981,0.07450981,0.07450981
-0.25,-0.375,0.07450981,0.07450981,0.07450981
-0.25,-0.3125,0.08627451,0.09411765,0.09019608
-0.25,-0.25,0.09803922,0.105882354,0.101960786
-0.25,-0.1875,0.13725491,0.12941177,0.13333334
-0.25,-0.0625,0.13333334,0.12156863,0.11372549
-0.25,0.0,0.14509805,0.14901961,0.16078432
-0.25,0.0625,0.14509805,0.14509805,0.16862746
-0.25,0.125,0.14901961,0.15294118,0.1764706
-0.25,0.1875,0.12941177,0.12941177,0.14901961
-0.25,0.25,0.13725491,0.13725491,0.14509805
-0.25,0.375,0.27058825,0.26666668,0.27450982
-0.25,0.4375,0.43137255,0.32941177,0.30588236
-0.25,0.5625,0.7294118,0.47058824,0.40392157
-0.25,0.625,0.75686276,0.4745098,0.4
-0.25,0.6875,0.7411765,0.47058824,0.4
-0.25,0.75,0.7058824,0.44313726,0.38039216
-0.25,0.8125,0.6392157,0.38039216,0.33333334
-0.25,0.875,0.34509805,0.20784314,0.18039216
-0.25,0.9375,0.15294118,0.14509805,0.13725491
-0.1875,-1.0,0.6509804,0.6509804,0.6431373
-0.1875,-0.9375,0.23529412,0.23529412,0.22745098
-0.1875,-0.875,0.0627451,0.0627451,0.05882353
-0.1875,-0.6875,0.07058824,0.07058824,0.07058824
-0.1875,-0.625,0.06666667,0.07058824,0.06666667
-0.1875,-0.5625,0.07058824,0.07058824,0.07058824
-0.1875,-0.5,0.078431375,0.07450981,0.07450981
-0.1875,-0.4375,0.07058824,0.07058824,0.06666667
-0.1875,-0.375,0.078431375,0.078431375,0.07450981
-0.1875,-0.3125,0.08627451,0.09411765,0.09019608
-0.1875,-0.25,0.10980392,0.10980392,0.10980392
-0.1875,-0.125,0.30980393,0.25882354,0.25490198
-0.1875,-0.0625,0.21568628,0.18431373,0.16862746
-0.1875,0.0625,0.11372549,0.11764706,0.12941177
-0.1875,0.3125,0.101960786,0.101960786,0.09411765
-0.1875,0.375,0.18431373,0.18039216,0.1764706
-0.1875,0.4375,0.3372549,0.2509804,0.22745098
-0.1875,0.625,0.69803923,0.45882353,0.40784314
-0.1875,0.75,0.6745098,0.43137255,0.36862746
-0.1875,0.875,0.34117648,0.20784314,0.18039216
-0.1875,0.9375,0.16078432,0.14901961,0.14509805
-0.125,-1.0,0.6666667,0.6627451,0.654902
-0.125,-0.9375,0.29803923,0.29411766,0.28627452
-0.125,-0.6875,0.05882353,0.0627451,0.050980393
-0.125,-0.625,0.05882353,0.0627451,0.050980393
-0.125,-0.5625,0.07058824,0.06666667,0.05882353
-0.125,-0.5,0.08235294,0.08235294,0.07058824
-0.125,-0.4375,0.09803922,0.09019608,0.07450981
-0.125,-0.25,0.10980392,0.101960786,0.09411765
-0.125,-0.125,0.22352941,0.1882353,0.1764706
-0.125,-0.0625,0.2901961,0.23137255,0.21960784
-0.125,0.0,0.1764706,0.13333334,0.12941177
-0.125,0.0625,0.16862746,0.14509805,0.13333334
-0.125,0.1875,0.07450981,0.07450981,0.08235294
-0.125,0.25,0.0627451,0.07058824,0.06666667
-0.125,0.3125,0.08235294,0.08235294,0.07450981
-0.125,0.375,0.14901961,0.12941177,0.1254902
-0.125,0.4375,0.41960785,0.26666668,0.21568628
-0.125,0.5,0.78039217,0.46666667,0.38431373
-0.125,0.625,0.7411765,0.45882353,0.3882353
-0.125,0.6875,0.7019608,0.4509804,0.39215687
-0.125,0.8125,0.6,0.38431373,0.3372549
-0.125,0.875,0.30980393,0.19215687,0.16862746
-0.125,0.9375,0.14901961,0.14509805,0.14901961
-0.0625,-1.0,0.69411767,0.6901961,0.68235296
-0.0625,-0.9375,0.46666667,0.4627451,0.45490196
-0.0625,-0.875,0.11372549,0.10980392,0.101960786
-0.0625,-0.8125,0.0627451,0.0627451,0.05490196
-0.0625,-0.75,0.05882353,0.05882353,0.050980393
-0.0625,-0.625,0.05490196,0.0627451,0.050980393
-0.0625,-0.5625,0.08627451,0.078431375,0.06666667
-0.0625,-0.5,0.14901961,0.11764706,0.09411765
-0.0625,-0.4375,0.2627451,0.19215687,0.15686275
-0.0625,-0.375,0.30980393,0.23137255,0.2
-0.0625,-0.25,0.2509804,0.20784314,0.17254902
-0.0625,-0.1875,0.3254902,0.25882354,0.23137255
-0.0625,-0.125,0.4,0.3019608,0.25882354
-0.0625,0.0,0.4,0.2901961,0.25882354
-0.0625,0.0625,0.44705883,0.34509805,0.30588236
-0.0625,0.125,0.2784314,0.20784314,0.18039216
-0.0625,0.1875,0.12156863,0.101960786,0.09019608
-0.0625,0.3125,0.17254902,0.16862746,0.15294118
-0.0625,0.5625,0.74509805,0.45490196,0.38039216
-0.0625,0.625,0.7490196,0.4627451,0.38431373
-0.0625,0.8125,0.6627451,0.39215687,0.3529412
-0.0625,0.9375,0.14509805,0.14117648,0.13725491
0.0,-0.9375,0.63529414,0.6313726,0.62352943
0.0,-0.875,0.36078432,0.34901962,0.3372549
0.0,-0.8125,0.13725491,0.10980392,0.09411765
0.0,-0.75,0.13333334,0.09411765,0.08235294
0.0,-0.6875,0.11372549,0.09411765,0.07450981
0.0,-0.5625,0.38431373,0.2901961,0.24313726
0.0,-0.5,0.5254902,0.4,0.3254902
0.0,-0.4375,0.5803922,0.43137255,0.36078432
0.0,-0.375,0.4862745,0.35686275,0.29411766
0.0,-0.3125,0.3529412,0.2509804,0.20392157
0.0,-0.25,0.2627451,0.20784314,0.18431373
0.0,-0.1875,0.43137255,0.34901962,0.3372549
0.0,-0.125,0.5019608,0.3647059,0.3254902
0.0,-0.0625,0.60784316,0.47058824,0.4
0.0,0.0,0.68235296,0.54901963,0.5019608
0.0,0.0625,0.59607846,0.4627451,0.41960785
0.0,0.125,0.37254903,0.27450982,0.23921569
0.0,0.1875,0.3254902,0.27450982,0.25882354
0.0,0.25,0.49803922,0.44313726,0.4392157
0.0,0.375,0.6392157,0.42352942,0.38039216
0.0,0.4375,0.69803923,0.46666667,0.41568628
0.0,0.5,0.7019608,0.47843137,0.41960785
0.0,0.5625,0.6862745,0.4627451,0.41960785
0.0,0.625,0.6862745,0.45882353,0.4117647
0.0,0.6875,0.67058825,0.44313726,0.39215687
0.0,0.75,0.67058825,0.43529412,0.3882353
0.0,0.8125,0.6156863,0.38431373,0.34509805
0.0,0.9375,0.14509805,0.14509805,0.13725491
0.0625,-1.0,0.7137255,0.7137255,0.70980394
0.0625,-0.9375,0.67058825,0.6627451,0.654902
0.0625,-0.8125,0.50980395,0.37254903,0.31764707
0.0625,-0.75,0.4392157,0.27450982,0.21568628
0.0625,-0.6875,0.3647059,0.24705882,0.2
0.0625,-0.5625,0.62352943,0.47058824,0.41568628
0.0625,-0.375,0.6509804,0.49019608,0.4392157
0.0625,-0.3125,0.61960787,0.47058824,0.42745098
0.0625,-0.25,0.58431375,0.4509804,0.41960785
0.0625,-0.1875,0.61960787,0.47058824,0.45490196
0.0625,-0.125,0.6627451,0.52156866,0.49411765
0.0625,-0.0625,0.6666667,0.5411765,0.4862745
0.0625,0.125,0.64705884,0.5137255,0.49803922
0.0625,0.25,0.7607843,0.65882355,0.6509804
0.0625,0.4375,0.76862746,0.48235294,0.39215687
0.0625,0.5,0.75686276,0.4862745,0.39607844
0.0625,0.5625,0.7254902,0.46666667,0.40784314
0.0625,0.625,0.72156864,0.4627451,0.41568628
0.0625,0.6875,0.69803923,0.4509804,0.39607844
0.0625,0.75,0.6745098,0.43529412,0.38431373
0.0625,0.8125,0.5921569,0.3764706,0.33333334
0.0625,0.875,0.2784314,0.18039216,0.15686275
0.0625,0.9375,0.13333334,0.14901961,0.14901961
0.125,-1.0,0.70980394,0.70980394,0.70980394
0.125,-0.9375,0.67058825,0.6666667,0.65882355
0.125,-0.875,0.6745098,0.6509804,0.6392157
0.125,-0.8125,0.6784314,0.5686275,0.5294118
0.125,-0.75,0.6313726,0.4392157,0.36078432
0.125,-0.6875,0.5686275,0.41960785,0.34509805
0.125,-0.625,0.50980395,0.39215687,0.3372549
0.125,-0.5,0.68235296,0.5019608,0.4392157
0.125,-0.4375,0.70980394,0.52156866,0.45882353
0.125,-0.375,0.7294118,0.5372549,0.5019608
0.125,-0.3125,0.75686276,0.6,0.57254905
0.125,-0.125,0.7411765,0.6117647,0.58431375
0.125,-0.0625,0.70980394,0.5529412,0.50980395
0.125,0.0,0.76862746,0.6392157,0.62352943
0.125,0.0625,0.8235294,0.7490196,0.74509805
0.125,0.125,0.78039217,0.6509804,0.654902
0.125,0.1875,0.78431374,0.64705884,0.64705884
0.125,0.25,0.81960785,0.7019608,0.7019608
0.125,0.3125,0.8627451,0.7882353,0.7764706
0.125,0.4375,0.7490196,0.4627451,0.39215687
0.125,0.5,0.74509805,0.47058824,0.39215687
0.125,0.5625,0.72156864,0.4627451,0.4
0.125,0.625,0.7294118,0.45882353,0.38431373
0.125,0.6875,0.7137255,0.44705883,0.36862746
0.125,0.8125,0.64705884,0.38039216,0.30980393
0.125,0.875,0.3137255,0.18431373,0.14509805
0.125,0.9375,0.14117648,0.14117648,0.13333334
0.1875,-1.0,0.7176471,0.7176471,0.7176471
0.1875,-0.875,0.6666667,0.6666667,0.6666667
0.1875,-0.8125,0.72156864,0.69803923,0.69411767
0.1875,-0.75,0.5686275,0.47843137,0.4392157
0.1875,-0.6875,0.53333336,0.39607844,0.34509805
0.1875,-0.625,0.5686275,0.43529412,0.38431373
0.1875,-0.5625,0.6156863,0.46666667,0.42745098
0.1875,-0.5,0.67058825,0.50980395,0.4509804
0.1875,-0.4375,0.70980394,0.5294118,0.47058824
0.1875,-0.375,0.7490196,0.5529412,0.5254902
0.1875,-0.125,0.7254902,0.5764706,0.54901963
0.1875,-0.0625,0.7019608,0.5254902,0.4862745
0.1875,0.0,0.7490196,0.5921569,0.5686275
